m,g,z,target
3.277272772712498,1.0003634011253921,4.311198452492912,14.134107790915353
2.1705353907478693,1.0070572550593937,3.0818300051036855,6.736428633757714
3.7304551951506397,4.995145607107416,3.5906206412501813,66.90822423386707
1.8201317841372262,1.7633486567080534,3.2340668006673776,10.379824511473425
2.6582490309930424,3.4086633402403654,2.639307918082526,23.914969689036102
3.9352516338836336,1.9728118916258692,1.8246647883679925,14.1658055569889
1.9053816662044838,3.3937228530056656,2.247250279065533,14.531478311611435
3.960993441119397,1.9683337319225371,4.381761129179004,34.16265041313918
3.266493411168287,3.970583139709906,4.502632406271912,58.398618492716366
3.845749242046378,2.7886165079409384,1.125648424540123,12.071813711641932
4.8507120360474865,3.3254617657481935,2.5932629777373593,41.83155532707557
2.699957687230183,1.4899911414844755,4.167639975306444,16.76605318749821
3.9359248129170665,2.585956095488781,4.299182109546718,43.75762907945206
4.546381803925803,1.4299941361335797,3.82237173990153,24.85038279431992
2.335777752892708,4.326605756378861,3.578605577161645,36.16535028468549
3.896161482327385,2.1207384931351623,3.601405633871154,29.75747705844598
2.4777664143758322,1.1431228251784762,4.963625772975313,14.058930672908494
3.7956187511718618,4.093960171688716,3.0240285413440016,46.990718177639394
3.0653694785466885,3.0847092012185704,1.3109781363292652,12.396312236164547
1.2929082006730752,3.0610964602308424,2.3201276642642523,9.182408041235094
2.4857495164181462,2.9485523215889065,3.6856797692885968,27.013683115760696
1.4360133529171861,3.2574633915331352,1.8005495799229654,8.42254047187472
1.0179520090200316,1.1774226137666948,4.346113854877537,5.209076983908984
1.3056399391065194,4.912219462794313,4.591667750396363,29.449074001219735
3.791810544100243,4.544898199857892,3.382002145776439,58.28337182120243
1.3258503359547018,4.612085020304292,4.4179541470079124,27.015500116420373
4.80423832874294,1.4630556388430676,2.49187612231941,17.51506827935349
2.9089680829137627,1.3348028911059644,3.193973254157358,12.401875577617357
2.443202746401328,4.395581711267017,1.794303711474516,19.269561020165234
4.486986966540953,1.2428079369929916,2.624434041549689,14.635059368536858
3.3100690711520127,4.419694102969622,3.8103856597160326,55.74400939949541
3.714207740623379,4.403353270923752,4.1887637760249845,68.50710088238871
4.530216034119462,3.341236816762195,3.3808878797326205,51.17489256508754
2.9967945637972293,4.658586276298987,1.6518825978889278,23.06164556746636
1.0333996688603904,1.8771386110996269,2.5652809645032137,4.976220309644904
1.8059969509635345,3.687939881228468,2.3118423217004227,15.397813512255077
4.916412325014211,1.3437640035746816,1.895172864902591,12.520455569333606
4.232707152631551,3.27838215458161,1.7098215638193794,23.72622196958043
2.2845557084929875,2.0563317447042615,3.4255410767220265,16.092522031393667
1.207590252239251,3.879597971750938,3.2997208440389585,15.459075652047485
1.7560507688051832,4.814298697360291,1.2842228044252129,10.857015983208367
4.822690154876748,4.970154146776095,2.0340942586731328,48.756249736333146
1.2299589115025586,1.4346310938805606,1.4731308581156073,2.5993943449182066
2.0017260328426825,3.8125395799390396,2.029394361617542,15.487647222612992
3.4055841917694103,2.445173776614413,1.301876823223917,10.8410474748044
4.47255459977088,4.909608923942569,3.409929636431469,74.87691937967153
1.0620130589407846,3.3328733472448984,3.2147847513126093,11.378907500130104
3.2292288893621137,1.5031400829783546,1.0138793847193819,4.921353683474254
3.2728073787434337,3.3871679757769653,3.985047081780241,44.17643207885374
1.6565498751393934,4.183433726367727,4.456598371592605,30.88452360065524
3.2194219319296016,1.8734431240711404,2.3738522670145517,14.317661778227412
3.2425399172255895,4.090623412065298,4.252116974788997,56.400120798962725
2.3633268343566045,3.5571257665358416,2.1353730705162484,17.951335682943093
4.267025811956873,1.5321632655327182,3.8127060633738328,24.92663421778175
4.845053559721084,3.9346842628434997,3.795881798274201,72.36376438462504
2.474831797502392,1.970988103134688,1.4331248685476452,6.990588246982874
3.9002672757949575,1.1660294523953625,1.9422527473190012,8.83302854462478
2.7898710657752344,1.6946388096282687,1.4917918094903264,7.052928794584361
1.326246281683623,1.6937529824507749,3.590833029296119,8.066208867980079
4.497047848255713,3.1927512205024056,1.6136308223031182,23.168438743207183
4.868953426049019,3.488176285219263,4.935183088272776,83.81800398978395
3.3716227969977752,2.3947190254436745,3.188648579062716,25.745433241629144
4.264335750680232,2.5453552221105826,2.5721663991592836,27.918935265091964
1.3082052650613512,1.4440942105038457,3.7756827615976967,7.132912830435877
4.520548134924786,2.254561587591417,3.3434200256028532,34.07564936296621
2.4704493565354806,3.6529036795086607,3.231493735785376,29.162012688906195
1.7738007672299143,1.2836262549723765,4.8382101629045025,11.01610734665182
4.778591489616812,4.958306207906217,2.9241253882870684,69.28340775054146
4.8656540706672295,3.4542247686673844,3.1142348260619106,52.34114031632919
1.2923917478700044,4.6131203618891945,3.7365119033418646,22.27692960358691
4.9011956523803635,2.917815646750359,3.78316534767805,54.10223562723582
1.8963886347025185,3.2939272426237634,1.0645540890450258,6.649807576274368
3.080115684121276,1.101831551598389,1.9577816775254182,6.644258067687195
1.4282964382477523,2.0754961345018477,4.298588035499391,12.742836405894947
1.7383609051135394,2.9554967345010383,4.6301602275954075,23.788466704729185
1.7360469754903356,3.0620875999926613,3.3342768889381036,17.724775595759382
2.079127304576463,3.1014338036808544,2.855459477622873,18.41278997493772
1.3196552637407253,2.8466401088770548,3.9144384244284676,14.704915202725394
2.0638944496048426,2.673197318897249,1.7032452271094884,9.397139643217056
1.738353097859708,2.117957816058806,1.71706904117318,6.321833590109329
3.3976169285405367,1.9401263529091426,1.5686035250948929,10.339930348184138
3.6733988344161617,3.2803472251942676,1.1253846893208168,13.560912148120314
4.679031518716963,3.8160625913410495,4.4893244765131595,80.15903057466558
2.6851408332139997,1.4312032491633913,3.6555207103168184,14.04810133204159
3.11587297863875,4.918033733062676,2.303414993536806,35.29745861193473
4.449963717158964,2.681419587350699,4.198523056039571,50.09770025152019
3.9673559203260584,4.063220284493787,3.480649422510889,56.1089077058579
4.482250459130714,1.918432270552271,2.778671897613575,23.893504901330523
3.7930762719849715,3.5969713670062817,1.2664408395863842,17.278795450028976
4.818627110191715,4.533571334769437,2.3543102166224332,51.43129511233686
2.6565489702949936,2.7977705879325465,1.3155884965373468,9.777999115700595
3.711552152985732,4.795995735907949,4.3656584054090946,77.71128793015113
1.5719096815765945,1.3283310953409604,1.9084241737807925,3.984821181230697
3.0255121334653086,4.821206827628579,2.8484821378702003,41.54972582383995
3.9084379914708998,4.102450772638507,3.402856828264825,54.56200003972078
1.5231294054120141,2.3546223185517348,2.434467715158342,8.730961604657933
3.0053414880963913,2.4322253814821644,4.932794195020394,36.057087125031096
4.587357114262329,2.884202024804874,4.465037462866208,59.07630645096522
4.9808716748955755,3.1385729518115792,3.6460091846267884,56.99743853598166
4.157504969917602,4.447134192232039,2.6263116234724397,48.557829661936424
1.3735559842091196,3.624758570888478,3.713375584861949,18.488187137489874
2.5444918585432794,4.405787258114371,1.4684481961275773,16.46202353735926
3.2117821661327612,1.1811357456947906,2.311042069689772,8.767055316214167
1.6781405226877424,3.403102615570042,2.844647037085433,16.245450393436723
3.0194555046769116,3.4208115230332283,3.0777290826234793,31.789827327001255
4.214090290115869,1.465531512281748,3.2743117757263698,20.221763537148338
4.188721557225761,1.2010590958946201,4.8848855329310314,24.575381015213978
3.9530229379087527,2.1216249490854637,3.039052771398471,25.488025304466685
3.4259549014917696,2.553019940884561,3.8157003025959466,33.37414167049495
4.711270443759586,2.8701960965144937,2.189626037016681,29.60871455324889
3.027211009355197,2.1777286533995053,4.851346075707896,31.98222808048502
1.840081505699096,3.3664842500811774,3.462772534113126,21.450509465804245
4.92234488456757,2.673069521592565,2.754745462389614,36.246307438760674
4.325034115855624,3.334424449096321,3.2846893845885763,47.37014631449293
3.9568863790278614,3.1617285592494886,4.570195261633405,57.175887903490775
3.662172518833212,3.859545516340691,2.448781290964055,34.61186211120597
4.3939117343476894,1.208081912295512,4.049591177763273,21.496061314118347
2.549305518586761,3.8805104938744726,3.645520138960586,36.06369737807573
3.023474503373199,4.547147982881,2.8863716508347226,39.682374289934735
4.984957897964663,3.256810447550576,3.098862634897547,50.31022999029244
2.454840415166497,4.303094855970677,3.0612292272600743,32.33702299092014
4.688237525030798,1.7444351387758688,1.1388369864630703,9.313780452283858
3.5503930083977857,4.961421618271746,2.4635637179778893,43.39566657820884
1.2397419899869853,2.6602294074943367,2.19310503490334,7.232856237046951
3.3352720072399307,1.450403639588684,2.437778271174113,11.792729613857938
4.050614956827825,4.118594337710471,3.1689023074218863,52.86628961717523
3.976952963464595,1.505049340816365,1.85918644513742,11.128179870063017
4.549240388283186,2.6269432079136528,1.2829348120971553,15.331835812251185
1.6509274276683032,3.4501581998941027,3.0810071448739764,17.54929592788372
1.2605686915160303,1.2975142707358147,4.970160185240021,8.12922315634787
4.212223576908945,3.2650174067029845,2.9505747799619555,40.5792056728383
3.0115877582385626,3.028797964602802,4.4802758403554455,40.866795183527444
2.6455850378524155,1.1947064164954204,2.3261383889560694,7.352219604784279
2.156321135504172,4.470753403303883,2.904471759394548,28.0002116200757
1.76402693705877,4.337604969966305,3.6864635580717957,28.207536291480807
4.191645859093041,3.1889277052886524,2.6081809725837224,34.86317846741536
3.6039705881354047,1.872588141245795,4.257701634418273,28.734174910336268
1.6597322468902131,2.8789927301806433,3.8858146139365832,18.567809744261762
1.9671711488564205,2.4209488299093036,3.310658907926726,15.766750484136756
3.13277946989974,3.6126933814065274,4.4924214574770875,50.8442002396467
1.1657833007631986,3.9041235588128718,1.4269978932082696,6.494784055122869
1.6453032732700241,3.1985587426957096,1.5709579776090363,8.26732214766215
4.993597622327759,4.856182090843365,2.460576611745424,59.6685383130254
4.459189398130553,1.8984241427736528,1.0741242710080656,9.092926846465682
4.598924692174055,2.2849661512348507,4.1490888965693005,43.60023287515991
1.673027694489004,3.5378448735955534,1.7211490972280665,10.187330823901995
3.661597649454153,4.774429389381426,2.7666530276709658,48.366737317887385
1.342134377767442,3.083767329010456,3.229195838762046,13.365093082548952
3.245671391250375,3.2742158231804583,1.3865151500320487,14.734536189878794
4.22062050004058,3.4559186609469035,3.187676993324275,46.495842801703176
2.5788281294003195,3.1941871463435563,2.647125236236432,21.805057932841297
3.197993739542976,2.576325132317103,1.7665101843882498,14.554403969343685
2.0133333401467843,4.768543544076673,4.3599030888432955,41.857980765556285
3.5065051668635254,1.5496671400074358,3.676072882720833,19.975470641982575
4.607895066950444,3.5312830795957644,4.113969366512311,66.94161220307176
1.999173901959634,4.546697020379734,4.311373104542495,39.1888209035134
2.6602099468793585,2.7425429678531428,3.5209822145504717,25.688171073616736
3.325083848490185,2.299452307334987,3.424374084134231,26.182324994241835
2.0934028626344503,1.3067961497579637,4.43358898164904,12.128751247990875
4.660550136652745,1.4873217856831955,4.791166318955675,33.211108446879855
4.574561718127871,4.887559324319076,2.1218074414813097,47.44030814896183
4.1049200225871285,3.5391772031568736,2.538160168167907,36.874490837114195
4.3487951970955745,4.680762371050106,4.7675141130520995,97.04597698714318
1.9760288242965438,3.572414959738201,2.6888750411419577,18.98129306533713
2.9351681545341677,2.3235447707812127,1.593860818581589,10.870122202704938
3.4360503264890476,1.6272494988507087,2.0940146879889454,11.708287718876596
4.424087726853843,4.808131921798886,1.6255480443964463,34.57800359429939
2.5993755656882658,3.681276943196608,3.918870284550393,37.4997533685316
3.471729249559861,3.233366625635393,1.1982209687741863,13.450477896564935
2.5685490262721435,3.875562041545018,1.9517831422707226,19.4291640772618
2.3058277359083683,2.085833902149068,3.5401983130678687,17.026844572127953
3.129151283848854,3.2789528186933654,3.224237590959523,33.08177206136475
2.8928100250429747,2.8626486921368755,3.723113579321616,30.831471523509993
4.723740047663069,2.128562864711606,2.7733503371774093,27.885420980343092
4.547287970895249,3.381775125580776,1.035433897290733,15.922804467503159
3.513085779377009,3.5211153201871697,4.2076283115371576,52.04827872972401
2.2768994293862335,2.373951539301533,3.1171413895217204,16.848925083147652
4.022090605104978,1.122889844337545,3.524289244244807,15.916975512310914
1.695016338553812,1.9654317157308427,4.424579508981856,14.740216161732132
4.703752329695046,1.90634570738515,3.590389500803477,32.19494388887824
2.2545695042507585,4.266812776724807,2.327019448498119,22.38552211579738
2.2682889467787204,3.7653537998754834,1.7265618546025419,14.7464101087971
1.1439016728965874,4.409596947440929,2.7307749717804843,13.774425807471722
2.7124516731388355,2.6982811364283283,1.95636396084734,14.318544064009387
3.84281682395058,2.5903044566113986,1.6904546097766318,16.826895986598558
4.193256267611082,4.789532810807204,1.1450363186634656,22.99660997167284
1.3406562133613416,2.3477732906475883,1.9451267420768192,6.122397000501141
4.591307236274601,2.2548775414598374,4.392761007908447,45.47753242643937
3.953692948815387,1.3865824522307975,1.840269521105204,10.088580673760362
3.9273615148673806,3.8924737255629633,4.333493346237481,66.24676934027875
1.6097060301027395,1.221096766693412,4.697091214369741,9.232634565923096
1.534363024040546,4.146947533898754,3.9425011089602977,25.085830820708047
4.577151674165725,3.1998984021591617,1.5340356147544654,22.468130412740855
1.673065527245503,2.9369265886868026,3.122855652335215,15.34468410555134
3.508359647201025,1.6796809566887902,3.160670199192392,18.625592081537107
3.1362909917961215,1.856299070968587,1.9760127522467115,11.504136893641286
1.5694956615792206,4.989263033556878,2.0630175130934996,16.15471999098315
2.888185371616138,3.3747272665405177,4.28273919327269,41.74316478937491
1.462922837315666,4.280201232170368,4.672328264670599,29.256269962742486
3.5319704634351776,2.361791138665377,1.2831317323000917,10.703598185526893
4.569363927564639,3.09112287814645,3.62108865833106,51.145941374663614
4.923167645286847,1.8182892961304886,1.7784194519390217,15.919953937723847
4.960949677338182,4.116965888640086,3.076622317326061,62.83712064272342
2.3565701237362657,4.179165064622636,4.109031319725359,40.467776599129756
2.0723367272264346,4.794482742579234,1.2477884800697145,12.397755162965485
2.394875831384446,4.673192687811691,1.636129273013104,18.311094528430328
4.4354637419869025,1.9643189830675496,3.457498672713537,30.12402984146987
1.3477939230929916,2.1302773731136084,1.233979051778522,3.5429696781058535
3.0906917478445743,2.3195256378468025,2.90981977098992,20.860319705384633
4.815740367303775,2.319079567638877,4.345446285495305,48.530313865516625
2.529991412840018,3.87809857267567,1.4293264106297543,14.023916244547921
4.183941454309911,4.389681770414404,4.893786451409063,89.88012140004618
4.744221708073809,3.386372857539397,2.293283900288844,36.84321946399407
1.0852626075272087,4.201753577357778,2.453257910134264,11.186870896599281
3.4483107518311633,4.868099866747027,2.2687851746284537,38.085463988374684
2.98880882243962,4.7608917237072985,1.9880312930402457,28.288482911790577
2.192855321550903,3.9203984514286305,2.6162160067890174,22.49126002497989
2.8795936055967983,4.628330802964983,4.406318639488762,58.72614485911881
1.1479896351968408,4.951545174495118,3.5767482532796633,20.331390710762996
2.9257769101005056,2.2107524057166055,3.504769883069671,22.66944160575089
4.111509943690203,1.6045673609617257,1.2029084628236575,7.935821287306654
2.1239942434531125,2.967364411324022,4.55274415395884,28.69442090476643
3.4318564936430715,4.865705500734739,1.642495666267585,27.427054592052862
3.7329793267362468,4.882299551983126,1.6096750232218957,29.337169632284
1.8049651582961643,1.5653444677865203,2.836635746674777,8.014608584056846
1.6244415213078227,2.711507982206482,1.3270932129169988,5.845429096889255
3.7102289046333956,2.9431399921415355,1.7312275081110777,18.90452495839923
2.1683608036701747,1.266581826410675,1.827020361895816,5.017740391144328
4.701921493010561,4.720221431756466,4.85032830929068,107.64872295117125
4.319226801346405,3.254499395815069,1.9245884364506884,27.05378763828202
3.0260641603347893,1.600510135308487,4.379962816290199,21.213238961280936
3.8425150263429946,2.833122557754201,2.418942595761388,26.333373482452306
4.542406776378622,2.962895214723445,4.704338553427384,63.31416509683542
2.2431470859711684,2.094873783999279,3.962039547425058,18.61805975300892
1.345142590363901,1.2944144170578058,2.0840558651132746,3.6286996395050206
2.3130972727709804,2.503279695582523,2.7261475659840215,15.785292500473103
1.7112183152521245,3.48712138942545,3.565513678626649,21.27622588756491
3.534387018085306,2.9329128106992424,3.8937246669303125,40.362540547053335
4.878084786828794,1.2632853703227607,2.699768792207642,16.637090697326887
4.975993794659182,1.7384680995244852,2.8233733899084963,24.423892129346566
1.1911829050067761,2.6311095517556704,3.643331103091151,11.418683217264258
2.4943762586816005,4.260141794803843,4.875435566875491,51.80831169527635
3.568598219126793,4.848269673603681,3.046271875045818,52.705153642582935
3.7587270147400527,2.5196975053527892,3.7317123287651977,35.342506674726586
1.4582711082889679,2.3766940656482354,3.6127167150625854,12.521185849647043
1.0118428707966998,1.9719447494118505,1.3549439480477843,2.7035172698215333
2.6015689937900146,3.2563732383030857,4.019577614850285,34.05257387721023
1.9076765049742668,4.479363547667772,2.728597860068678,23.31635057682146
4.764480888217768,1.2783155519389906,4.824277319253666,29.38230933444333
1.3661021820516686,4.205209415745069,1.5723166148297723,9.032559204586875
2.220228151249175,2.8615612661350767,2.407301805612265,15.294356010485144
4.478888235626224,1.7195954681330412,4.214688398182394,32.461007051631064
3.023433907767222,2.0006666435392684,4.01580168555412,24.291116025799937
4.556206529388241,2.7439329207770924,3.4609808944462284,43.26892387976165
3.1890823451443446,3.8456657531718226,2.7032392363950124,33.15291731272581
4.928169200571121,2.2039255099217545,2.8804255374578007,31.28521721441904
4.934589895760253,3.9232534145695572,3.0328843394812868,58.715569167066356
3.283771072580185,1.8020410975704557,3.1443673451942047,18.606763666681495
3.6176717976230863,1.754454035220518,3.9299591371255422,24.943603453679053
3.6275964490205026,4.7382690258445495,4.057239883587247,69.73798090624197
1.5753849542818577,1.9246180847087517,1.2784150221026782,3.8761727221716513
2.4942833587473627,4.957878579756008,4.429481231019102,54.77653309937633
3.000767310229182,2.352466473253511,2.908708155672756,20.533165676549366
2.1339300226117968,3.2637856115106807,3.591244317797762,25.011903760390066
1.0984704181272904,2.3004685035921026,2.676876569751002,6.76445798778248
2.376533548543146,1.399148886396255,1.5925739965299779,5.295506444332088
2.6039802399520355,4.720041513890049,4.084846406922224,50.2064176002092
1.6929845975126039,3.094871633612656,1.5250409891513335,7.990559026179907
4.704461272776376,4.220758233417262,1.97110930194113,39.13912222822192
2.9163685052359574,3.8116248763420866,3.4549843289807654,38.405960776881756
4.843344217647406,4.203151905283081,1.9223831458152865,39.13455247624059
1.302693582041834,3.7544542173029165,1.5059817093987213,7.365611082339093
4.0534625325805305,3.633824635216097,3.6885081724635422,54.33014673141013
3.582876081463777,3.960619272246661,1.5820725189509797,22.450254621763907
4.269511245978471,2.704400081090355,3.1519071724035785,36.393390765878905
4.991574392306853,1.6786584694011615,2.2402072478670223,18.771029490294637
2.706785638643636,1.3815075385065598,2.477635284717781,9.264980294787952
4.205102909662595,3.3966320842171127,1.973519144591989,28.188143898885183
4.281481169918639,1.8638353570687807,2.585334780564441,20.63090946239602
1.1455768767311225,2.1621231139664987,4.418127701818042,10.94316438387294
1.1897762745377194,4.03785504903529,1.3250519946915875,6.3657407720007635
4.194364003321555,4.4510973730862045,3.429387831470381,64.02503361334819
2.559841922475483,3.735344154730484,2.2423305426658473,21.440919253143623
3.665385466713701,3.5459211919410984,3.786448554476559,49.213107997449114
3.127292345833462,3.9483957866356936,4.530270829855714,55.9388234356783
2.8448079046429737,4.859169142631087,2.0050018478234364,27.715948131050684
3.327086206932196,1.9629628629858593,1.3373816344619942,8.73436812697369
4.894288198495611,2.159140460799882,1.2695000356882273,13.415385358053458
3.937914975573821,4.933629918316431,3.048697347482075,59.230747961425855
4.114194146050139,2.3847313683706437,4.814597847529052,47.23721271110727
1.1891123810060886,3.2058189063908022,4.067935735207749,15.507292197742844
1.697829539273604,1.1613642306773482,4.677792817022213,9.22366484447736
2.3248636134479126,2.516343237008556,1.9846431200378043,11.610469535839044
2.262888174078053,4.965216923061415,3.811684147461734,42.82705643016187
1.3076289878969294,1.605062262618557,4.076142776398796,8.55511420231797
4.141339961083404,3.584225358875885,3.5844772651502113,53.206172901545344
1.3718673241904997,4.304144763536339,3.8404734488459447,22.676903329942974
1.0714567469950182,3.925333625775042,4.660220638871751,19.600073389077153
3.2043423817573715,4.9653682237068075,2.8328828281147054,45.07326167605901
2.6654578879883664,2.95346790036119,2.360001640486266,18.57874549064681
4.336451021412824,1.2996039621480637,4.717915283657146,26.58860857418128
3.3357431673133,3.1678439688344304,4.525308696528565,47.819452311917196
4.644239151380898,1.5998512873532404,1.0815124100252747,8.035736689529093
3.458731350358986,4.941657316456315,4.7414678355400595,81.04052854118535
1.5178402266536528,4.996248855048253,3.41027510302098,25.861846802286305
2.895737160777442,4.790581056040944,1.9352585037839534,26.846416070947182
2.022814461977992,3.573310496181593,1.8359265478277744,13.270341734333396
3.613050605541998,3.9385459579340387,3.6420327867821083,51.82673061716149
2.0192952447992227,3.9108804569586773,3.5492232792678946,28.02900526319378
4.886625237948951,2.9642834980544337,2.246048142321625,32.53477673436787
2.621847886252199,2.022422384572356,4.965065245132948,26.327178296871327
2.730569572980563,4.159155944224041,2.3230435752588017,26.382491508073166
1.3064053823579354,4.921298444612778,3.200716397873881,20.578080356872803
2.211450920108423,1.221695342554146,3.14977841440206,8.50981709947395
4.945561321857875,1.5274475447492124,3.2095497674767306,24.24521335514095
3.930688630555925,1.2716115223836928,4.408658883649812,22.035839171151288
3.5226726693950847,1.6178363540267502,2.862401995307323,16.3131378469984
2.207590085459522,3.8051286707023997,4.408702142721628,37.033822469159354
1.8961891929040493,3.7429308524267335,1.489692574471953,10.57280260516926
3.4869171952948292,4.3713473961338405,1.8065116914275445,27.535802152442695
1.0832691578071247,4.492502940428746,4.7621671563121435,23.175514474177525
1.2655606558224748,4.069637461644477,1.3075367996074054,6.734302301012345
3.5450748833855257,4.5139423844597335,3.917599013578682,62.690452768987086
2.7142873833007797,3.707969085608012,1.954717871097699,19.673245712105533
2.377207353591962,2.651787803900807,4.059733133239584,25.591946550564252
1.8734635819255039,1.7270964887483444,1.358929365417255,4.397023027502853
2.3891278862806344,1.2575455129765833,1.6143536787848651,4.850224009703799
3.927933267352232,2.1214100335572197,2.9910695521002517,24.92385588086545
2.071793777488072,2.2686125193939866,4.002416978299278,18.811749238029524
4.866231695841638,4.275848048589681,3.299042017177439,68.64404908748561
3.967320594030356,3.069816724484296,1.9765320135525455,24.072078856146785
3.9204935273409665,4.512044638863328,2.6569524949777845,47.00000652988993
3.506855527986311,2.741353727719213,1.571783680402349,15.110391882210191
3.7901785900398646,4.757027909666583,3.6871917248192254,66.48001272744773
4.4124554609137085,1.3234397049814457,2.3026853667663176,13.446804651029877
3.899211230869291,2.2127537619342843,1.8248454975324955,15.744756587008437
2.385652786982637,4.464662434202189,4.667506921995999,49.71424344151743
2.321119970753514,2.7703833936922972,2.0686806048406132,13.302427670637861
2.6426206456570513,1.3942225084911222,3.0665686145597006,11.298469039141283
2.405516089412206,2.665961564870662,2.0048368424972054,12.857045612034154
2.243113340936747,3.4641463135130524,3.441764126915665,26.74413456937802
1.3212824739516602,4.893314303622095,3.4891385503882795,22.55885233714425
1.703133353965471,1.206206093195413,3.1311999239452724,6.432517404565945
4.924234524023255,4.183743948850356,3.077956784984559,63.41125431207359
3.2499067064979297,4.121539299600808,2.1027787891728438,28.165919062880366
3.30793756361103,4.220837186913627,1.091363444749013,15.237906587819971
2.034760725792147,3.8853391463524076,1.1728933609302437,9.272584682839915
3.861483362977387,3.4464801987386497,4.973576214416925,66.19096810521785
4.629161820410898,3.3427240875936794,1.412475254291723,21.856657230114614
4.606761277408659,4.539215876515614,2.68770713171682,56.2028694098663
3.4638320429054854,4.719977601726347,2.152338151637049,35.18902769743804
3.8883864321870654,2.324736324752662,3.7162941212247014,33.59334105110919
3.5550752608585,2.9395757904496476,1.2132262051250673,12.67871511228407
1.3577065547936495,2.8876103068425114,3.6328857840194164,14.242828407319656
1.8268590240420184,3.7617260491915707,3.217240105465321,22.109334645784266
1.0374737950114472,2.7808930837016255,3.7800440555855452,10.905819094973774
2.056910880407021,1.5550327961367825,2.809869368360065,8.987546662870647
3.278980252064268,1.7443339361086299,1.4321911979432094,8.191613092992554
2.0135468613216587,1.2534762480231847,2.827949697158995,7.1375560294651805
1.9461221223293634,2.7766707738711203,1.2048749684322506,6.5108315673081005
1.2137994365655964,4.087564629756992,2.5156215219306675,12.48121503687283
2.5587411971103458,4.925402454476703,3.9034509291854653,49.19452914767217
3.225698926891011,2.2721421035693194,1.255146881485342,9.199280693850058
4.412569429953844,2.5253944630811955,1.0173538957103685,11.336861168481617
3.0412017033510037,2.479644733644072,1.2053484495191924,9.08965293672995
2.9888902415889365,1.5420364575472791,1.5284299141385924,7.044499421056345
1.7977282637547187,1.3118932952639328,4.8476253691943345,11.432773736277793
2.931483279542197,1.4201156925209033,3.2239097538433485,13.421282695385017
1.0365019050972273,1.6323851278065749,1.8855772520448766,3.190340699055601
3.8059088573943254,3.158184987417006,1.2401979487018449,14.906886925679427
2.729594412141744,2.0952379656043556,1.194963284541335,6.834174081200297
4.883989204796665,1.1649354420101918,2.7759409761450455,15.793805355503563
3.9404329536048524,1.5062784648789034,2.8016366857133814,16.628804407750827
2.8670258289806547,1.692603529113466,3.4718198375938365,16.847832180697946
4.454903712360336,4.0804136546179155,1.9224052361793547,34.945193903146034
1.702243520566928,4.072922358246794,3.190484531285051,22.119966470783268
2.763893230252346,4.17928339409613,1.1613890156011402,13.415312621586763
1.92517896800523,2.3040990235511623,3.591408215496347,15.930779265923743
1.5998588796226718,4.769448019673401,3.3409891518548496,25.49322984328233
4.099512586516216,4.536299574242272,2.4461524062966213,45.49015991474915
2.7584163414670813,3.5974588526541824,4.023535918715114,39.926710877710285
2.408223657195168,4.147971898914976,3.935672839336668,39.31439651807332
4.613099204381852,1.5715525146853624,4.1515316469770145,30.097473792275448
3.9758700609604003,3.0955427490612974,2.753046326694202,33.88305087252381
4.563120843273436,3.445929558158543,3.403565980717764,53.51832833937923
2.1588906179740985,1.9380751530521088,4.657584621243386,19.487763786642333
2.470019212755662,3.4215782278790225,3.591171296654285,30.350295673630924
1.2524546906476122,3.7422302408288175,2.067978122498045,9.692559317605351
3.09108107845828,3.9801965296103967,3.254310553116456,40.0381412989118
1.5486884516672292,3.6797970608039225,2.441049815348286,13.911199228481408
1.7463991144859237,4.138873014582444,1.5466259566342537,11.179204455441917
4.950057900724609,4.741500370572087,4.647827342619779,109.08776758091956
3.2847797125392524,1.7684041024771466,1.6103182875571993,9.354045724680645
3.2457046584795544,2.0698096591228885,1.14011635130547,7.659291219176353
3.061960748846972,2.3621060647565844,2.9114963635622577,21.057910032659475
1.2938315666725613,2.6601969013192237,3.50738299747401,12.071874681392554
2.5796903561312146,2.3149234268038064,2.651229851611776,15.83257635435989
2.304378674877883,1.4673011228811705,2.8696633009974146,9.702955534808407
3.600238981920429,4.17935716899332,1.8504732886704316,27.84348793382831
1.9887225318502453,4.3441516109972635,1.9940369653889594,17.22710786351968
4.793909467111126,1.203504835353796,2.0483845597692723,11.818140837564163
4.458215504963428,2.9277418661817536,1.4458145674088914,18.871500687995628
3.0248493087845985,4.779719484120283,2.989929908536722,43.22820084384707
1.578773250465785,2.482846579886342,3.5173805605184034,13.787610399503137
1.8055405461601732,1.5529482827298482,1.608609607922646,4.510398320033353
2.57491315514237,3.1734972432301727,1.2128663875330377,9.910913185099188
1.45524629120527,1.8106073241648155,4.811586478064433,12.677951022546162
4.37869693225845,1.8718750331361984,4.412587076373155,36.16721162551342
1.438297741349459,1.9485359950375472,1.9533584566671158,5.474433421598402
1.9722471242513286,2.241973450970047,3.910655471906715,17.291845770044755
2.882391436303977,4.131154209724121,4.05994980504282,48.344272573960716
4.9871130781594015,1.1585541106234807,2.3971699962833783,13.850465546745747
2.605034283029221,1.1006182803443942,1.4930351714667944,4.280753332582025
3.7522787075830606,4.7799095571952925,1.9587522648269893,35.1313047769025
2.593648447355886,2.179284763745317,4.282619068836246,24.20664152658047
4.693160137202234,4.608491531257663,3.6787351916367106,79.56511482247592
