m,a,target
4.440390281099972,2.794269981926045,12.407649270513803
1.9717277063578535,1.9964119572400834,3.9363807693943826
3.3212101792253277,3.135753072987542,10.414495025543326
1.5209895313400508,2.780049760414314,4.228426582194588
4.533320338585472,4.7335610779013795,21.458748708386896
1.5440495393509837,1.3765346065873505,2.125437625201886
3.5916521645936363,1.3439522737923277,4.827009093276753
1.902293362538515,2.3992009082703287,4.563983963199023
4.026557174154469,3.9868619614497476,16.05332763323904
1.736776385237592,4.926545580355077,8.556308024757325
4.033140124462987,1.7305295617639205,6.979468212119417
3.0239609216466303,1.5057977588968128,4.553473578807036
3.834744456541878,1.1000157894129625,4.218279450559896
3.0824312874094355,1.023668580364832,3.155388060054558
3.2261690874537985,2.188019156918263,7.058919766806422
3.4177288643628287,4.14115983647964,14.153361505076518
1.913375378645625,4.698709503917708,8.99039507620434
3.302992368758588,4.970780168635921,16.41844896378097
2.0553576787141274,4.694284381674675,9.648433449942843
2.1978395555602055,1.4987432632767979,3.2939972276591294
2.996093525680098,3.911966480015323,11.720617443451472
1.9130223868786653,1.8520093645937643,3.5429353751768033
3.475921180190787,1.9380060905002292,6.736356417308491
2.1982718434360593,3.930237691144699,8.63973085445454
1.7441656562296126,4.799243698621075,8.370676035011261
4.594879730650039,4.9922385052749485,22.938735518458508
2.743289812830255,1.1713580631778284,3.213374641892315
4.771710265285498,1.8456123224854313,8.806727264941141
2.6588802896362114,1.0499984081169007,2.7918200714914256
1.042352101779437,4.693463797814364,4.8922418542775015
1.7968719512390838,2.7401186123377808,4.923642277577919
4.341401401757062,4.130691171591895,17.932988442574572
2.4407451320661404,3.3639846596473464,8.210629182379433
4.385507689547536,2.177035930981653,9.54740781574132
2.552835837329026,1.2870584773224505,3.2856490056468792
2.1868949542238245,1.6320634645331888,3.5691513555606846
4.202907018867071,3.8427786295505157,16.150841274090247
1.2891547478348806,1.474516982296373,1.9008805684905299
4.503806514642303,4.588300357970216,20.66481704336187
2.6794658863953775,3.362109727785966,9.008658321920544
2.314840493539115,2.0731224933803114,4.798947895743521
1.8796825412368015,2.5539771228138264,4.800666208471347
3.3776294839187133,4.29855874857873,14.518938767556248
4.791783951555103,3.6965064456503933,17.71286026308755
2.4096758353198338,2.941023903701854,7.086914231848364
1.922674624819852,3.9152427858624046,7.527737954386631
1.990607975844577,3.775668793905709,7.515876415296179
1.3641271532900294,1.4456139738469966,1.9720012749001905
1.9468594780914725,2.747207317310325,5.348426603987853
3.576799873885985,2.996585356116411,10.718186123845769
3.853796320179161,1.8744677276768185,7.223816831215516
2.666415178753698,3.2180813156991674,8.58074086664393
4.774573123138406,3.19568306278915,15.258022461661701
1.667853991539047,3.317197954202774,5.532601848642257
3.8628374378163364,2.5438597021226284,9.826516493911603
2.620581228177263,3.4121595824277713,8.941841349255386
1.9575042190410321,1.6010965776426143,3.134153305827575
1.778594456986665,2.538781427251205,4.515462574009687
1.6704523469260946,2.0093867405923795,3.3565847967047158
4.911421291333002,4.777789011010221,23.465734674172445
2.5576985952169324,2.684495560064371,6.866130522842734
3.4325527550575803,1.2283091925104253,4.216236102814212
2.7294783030049428,1.608905126291217,4.391471633805304
4.243855543686182,3.3130256037077577,14.060002074669429
4.034347825009011,4.317202025709271,17.417094602544694
1.1869548464463082,3.668234379336206,4.354028574454075
3.5654826808569786,4.514570674637172,16.096623551923642
4.875285193864263,3.4646926969995557,16.891365006971576
4.401699632981723,2.745399261035214,12.084422919686993
2.1826971896309537,3.7147041772959812,8.108074368094302
3.443741135876524,4.255023932759272,14.65320095138221
2.801459048392368,4.541504041273158,12.722837589735194
3.3383008107556713,1.4451109945936689,4.82421520488398
3.2470731067268996,4.122655961523442,13.386565300950098
3.9329124299807776,4.286316254283078,16.857706475298567
2.2832762950563255,1.1209354267203993,2.5594052881195344
2.729287026573405,1.869598091443252,5.102669815882466
3.316410267325381,3.9580757874977706,13.126603180509598
1.032354568963875,1.8163778689095573,1.8751459919336477
2.0866406494886376,2.72975526686537,5.696018302996985
2.944590367607609,2.281151562504783,6.717056918004631
1.7220305772169144,2.991909277563472,5.152159260223267
3.8762918665879553,4.9446108582436,19.166754853252154
1.4208992015490214,2.4161703183349355,3.4331344761285547
3.891406585395711,3.243777134492055,12.622855702718411
4.288860800063912,4.153235746285889,17.812649985669733
3.74237109231351,2.0118691779680233,7.529161053144075
4.66905545854134,4.3527688540955864,20.32331917798373
3.846710572000768,4.56755838186531,17.570075115752008
1.8847528189090017,3.351863985205733,6.317435094716065
4.288037224407944,1.0721881207308606,4.597582573261929
1.973120069111388,1.301416727448487,2.5678514632058747
4.326153572648526,3.41612901076932,14.778698724567967
3.355408006420301,3.1899635475189383,10.703629227533952
3.0506129899764027,2.332220970305814,7.114703587510286
3.3159333265286506,2.040216230336339,6.76522099149692
2.5743828757984253,1.5369974617180833,3.956819945592679
2.0818815048569617,4.4817703797769886,9.330514862673473
2.841574718158671,2.650883263322934,7.532682861848404
1.5522267896096258,1.9981328248535535,3.101555299936044
3.4785527218537875,2.285988708955296,7.95193224566347
3.187436549818474,4.541544378002936,14.475884543069164
3.6923136595248724,3.0201819053798205,11.151458903483768
3.553066561579285,4.400184274967264,15.634147612173178
4.695841632273686,3.27325098419569,15.370668244466936
3.0685875792507575,2.7651247624227304,8.485027501049093
1.0499041940382106,1.9921551521849357,2.0915720494537937
4.521326832843426,2.477560558664109,11.201861033882587
1.483903599385016,2.9648359279417424,4.3995307050587655
3.916777871008298,3.6558849184830926,14.319289147667552
1.7896959781763866,3.425009613721541,6.129725930892901
1.4931987459348863,1.0294248564040651,1.5371359046167505
4.818982653047434,1.4018866045271925,6.755667228756109
1.1428429597053356,2.6144740225140723,2.9879332299626964
1.1207979639946188,2.4899761714630855,2.7907602233709423
2.793353510804168,3.394694085732332,9.482580642486555
3.342810481830271,3.1833051817663924,10.641185928473313
1.706440303766227,4.054158401644567,6.9181792944187555
3.898711718806466,4.954381647171254,19.31570578726625
4.756808639693935,1.236153994301536,5.880148000085714
2.9939215960247214,3.579955979784201,10.71810752069376
1.487046864586139,3.5389427245181113,5.262573682444586
4.373923820470487,4.3118623710252155,18.859757535217543
4.7716371327118345,1.298547862683085,6.196199200182197
4.331289682329771,3.761851077176308,16.29366675703488
3.2587616126419476,4.92375016487455,16.045328027532644
4.358984198072601,2.118493354027676,9.234479053928466
2.507534619205338,2.259011449276376,5.664549414241736
2.998703985039437,4.326664857181083,12.974387149159
1.3252096464973881,3.795730404397431,5.030138547410908
2.2966208133316797,1.9739562976673533,4.533429117829988
4.662605224802789,3.1209441976567276,14.551730722312206
4.4138094865192254,1.1292130281598092,4.984131175992867
3.376626005470644,2.7262875144927636,9.20565331982619
4.62146219119342,2.016637904183856,9.31981582751323
2.7077108608234286,4.682156795033225,12.67792680598968
4.750442868806496,1.1333638993774642,5.3839804535603975
4.783483202769212,4.37486412213182,20.927089042615233
3.2798713258565164,4.845477555600198,15.892542894694413
1.2008127453002748,3.313504185653472,3.9788980577384976
4.538647751446257,1.6059540963276877,7.288859948223566
4.645553314637884,1.883055044272984,8.747832602567948
4.772214413500166,2.3550464463550744,11.23878659575803
2.8880787016456737,2.1299805414134876,6.151551436576014
2.1651727068822084,4.752916832928679,10.2908858047382
1.3500518990666426,4.604178275279956,6.215879624183084
4.51733929479313,3.266265165628804,14.754827979908988
3.8920811015782575,3.859924546057775,15.0231393792295
4.207222470784298,1.229608865364436,5.173238048636839
4.076265335418124,3.369223087514374,13.733847278925266
4.269461840050335,1.1408783925635704,4.87093676118813
1.4439586634919053,1.527092562237672,2.2050585351971383
2.3531123395282587,2.275393084700186,5.354255544885277
4.256681798365254,1.0624520397653816,4.522520259305337
3.93710444802284,2.9302539524245974,11.53671586992739
4.067025431941952,1.2120132882705694,4.9292888672479975
4.038442876764373,2.1743629404620983,8.781040528409598
1.2676801389426604,4.323642508022607,5.480995735308491
4.304294294333005,1.8971975533240895,8.166096603995415
1.3436505957927807,2.5797578961150545,3.4662932341161232
4.289621358977522,3.2227709670198834,13.824467175221134
2.26835314566505,3.4830185962071085,7.900716189116261
1.8484964547780085,4.72794858040586,8.73959618925295
1.7836237218210877,2.8015625715288595,4.996933460744962
1.3089054176589756,4.971067042161245,6.506656583030833
2.993052029258269,1.6868685196214677,5.048885245744926
4.138409722090731,2.8941196026373053,11.977052700447588
3.6017647020807937,2.677725242645494,9.644536260831268
4.96817389616627,2.4173963155336056,12.01004527152258
4.084107006664848,3.435326382137398,14.03024054746795
3.9131573828225785,2.6529957437366316,10.381589881199877
2.6452847173049245,2.624649614106994,6.942945512477499
1.4832366225227345,4.759230644194324,7.0590651865014875
2.519033226198074,4.7823271111810115,12.046840891612819
4.438599850825161,1.2376604701367997,5.4934795781213985
2.3433868092552173,1.8830815050810767,4.412788359759457
1.4900656091491187,3.8790503630105815,5.780039542079472
3.1254200313488503,2.037740296228963,6.368794340520741
3.429790231610001,3.1153552536045233,10.685015016807691
1.473254197882957,2.0939994743310457,3.0849935159229185
4.065242343932857,2.53372471394591,10.300204995002078
3.0316116175222962,2.493442992117595,7.559150742533257
3.348550685074307,3.0311751584940736,10.150043653555551
1.1536108844842548,2.2548300755287687,2.6011965177924417
1.863160593689949,3.3510875429158418,6.2436142559660714
2.7618754070654092,3.6945481675762943,10.20388172424754
1.416354514343496,3.3420984124930984,4.733596173914831
3.919514711825346,4.919568181611611,19.282319863654575
1.8671123496749078,1.8608061516966616,3.474334146183877
2.4451191110310684,2.4386798651756827,5.962862744027731
1.1335776474950858,2.376811314428715,2.6943001783498057
2.012406129221089,4.314144005512087,8.681809839034944
4.396216640394886,2.0896140932672767,9.186396248825274
3.1340673760365094,2.3382122662708924,7.3281147819679955
3.9285202913428554,3.876214822068947,15.227788582101795
1.830350614309249,1.7520683286459402,3.206899341648876
1.7847120751906997,2.5497470561189015,4.550564359737343
3.3353067358594255,4.464661685295319,14.891016192298972
1.7680071578313346,3.3417774546082533,5.90828645962677
1.7908919063803799,3.596602355762054,6.44112604940287
1.396883338992871,1.9442404752955431,2.7158771269359248
4.038235567229856,1.0229895769923516,4.131072894715939
1.352722710949692,1.0888802610734114,1.4729530586588335
4.555907509859907,2.07349077275793,9.446632183233076
4.482214162959047,4.830347724673262,21.650652983547502
1.6450474547871545,2.711456534395243,4.460474670672893
4.869576561425433,2.216878631679552,10.795260224351631
2.3637110807835935,1.973745979830202,4.665365243176719
4.555987453371268,4.970287909792805,22.644569356658923
1.2890981335995577,1.8905790155546849,2.4371418803740337
1.5750842880865985,1.5559887868697952,2.4508134906375414
2.7655834828264356,3.0903053494768824,8.546497431403441
1.1906881066102804,2.285350956234366,2.721140203018691
2.078054620461795,3.5924107760584847,7.465225811785078
3.3953460622515896,2.0877503633474963,7.088634975156247
1.5265156798621122,3.9725172747673603,6.064109908455483
1.497872169500872,3.3508680959113613,5.019172064534007
2.604746319648302,3.82374043366308,9.95987382187431
1.4124813497223778,4.053024630115539,5.724821700003638
3.6113645187863503,1.7111499594823796,6.179586249997366
4.1617024420588935,2.4711230067319616,10.28407865174432
2.8953567109003,1.797046417545121,5.203090404838609
1.2612173103516127,3.555971588915419,4.484852923058655
3.449228766250288,4.754987808798772,16.401040733278148
1.9593378956883445,1.6471827328563817,3.2273875496089994
2.520139135162499,2.5384544802946336,6.397258478619088
1.7711183833806512,3.0610093029780217,5.4214098482035675
3.5619074670401107,3.617626480387844,12.885650773455497
4.275703857693674,1.6630884626938611,7.110873755625985
4.434172214364068,3.197022024887379,14.176146231465566
4.087234685417641,1.6426304091876167,6.7138159837534
3.18642994019366,2.0506169115480053,6.534147122824018
3.223299359934898,2.3909463295852005,7.70673577379067
1.8120129258782107,3.560050596304955,6.45085769728501
1.060780125796068,2.1169527591709736,2.2456214141777187
3.2369996860923522,3.9680562319132595,12.844596777100023
3.7906172537728486,4.9542882488853,18.77981051638869
2.5840900628836763,2.174228153566182,5.618401366072294
3.571697381509321,2.351337419615685,8.398265704686224
2.2999808420148287,2.670990880446456,6.143227854223168
2.4116387468374962,4.514074482554161,10.886316928238037
2.517071928747634,2.089884851501314,5.260390494028875
4.3854658901701145,2.7189332537759743,11.92378904208378
1.8142054125315092,1.5763910593066042,2.8598971920603207
4.871495379462351,2.4604084135013413,11.985868217962077
2.041100772999735,4.232863300839467,8.639700555345646
2.9627026056096253,3.270131572229288,9.688427329730013
2.026795072493056,3.1394719325694482,6.3630662431620095
2.909724257631907,4.374680114588512,12.729112848798124
2.5970659300371004,1.3719342037033133,3.5630035786904544
2.4991170130471962,3.903247340686328,9.754671835240428
2.1980556741509205,1.1431250712232264,2.512652549066388
1.0878914865000628,4.576844396647265,4.979110054148076
4.2303120785672395,1.8209957048168417,7.703380125105749
2.8040030085696164,3.3830669880372444,9.486130012648983
2.0390426101466965,1.4492775494033117,2.9551386771623367
1.7529374882450206,3.194583524777923,5.599905219913137
1.631632411294326,1.7833512916377638,2.9097737681597753
4.796109345612714,4.2252220151886934,20.264626794335076
3.386779219337491,2.229344542559916,7.550297769485368
2.0496903167427383,2.141259804780326,4.388919487488681
2.044999345405985,2.5212184258224557,5.155890030432429
4.973897500954011,1.8937599048770943,9.419367658275085
3.5787347953350284,3.380424672382873,12.097643398065602
1.6529971351100392,4.503648993914718,7.444518884482239
4.187339844002901,3.941645102693316,16.50500758942663
2.747640126475408,4.1341063762367,11.359036566465797
3.6756214879565463,3.6181270683167592,13.298865598462303
3.3511184270077483,2.206374335674493,7.393821693155773
1.5706231039960192,4.821490272746533,7.572744018067772
1.4929951319771817,2.9319631195094567,4.37740666456425
4.021237619448834,4.155461731359334,16.710099040322138
1.9586231193625414,1.8641734118364295,3.6512131429237793
3.8511997931287896,2.756871470124656,10.617262835426738
1.0922236529982339,3.0824660394668815,3.3667423178695155
4.903525501095801,3.1784209585131924,15.5854682232868
3.0019608731126253,4.737292017228253,14.221165280227995
2.7148475554550253,4.005395127636657,10.874037170895846
4.179926668320649,3.906552732883054,16.329103949378787
2.640625224575065,3.4070753703105203,8.996809164870392
3.748637350012545,1.6770457726931824,6.286636421198312
1.0961894224999873,1.489528526660767,1.6328054154375231
4.6706322154038205,1.7832082490914378,8.32870989498031
3.1926245211429713,2.479554150867911,7.916285383562731
3.914517726011168,4.741338953874342,18.56005537996836
4.766991914486448,4.286319474782102,20.43285027919208
2.6812435309690765,1.435458685351652,3.848814314072492
1.4172494613720068,4.394777563131943,6.228496134198527
1.134960531015651,2.6370504735330456,2.9929482057561394
2.892854251769933,3.571134924770049,10.330772850765136
3.3012006702959167,1.7060939107492628,5.632158361753248
2.407476197550189,1.6552195802234801,3.984901741107044
2.9520256271255585,4.316650315672016,12.742862355203423
1.507039118313743,2.7979765164280366,4.216660062380266
1.64756470506719,4.109864104685753,6.771267041502814
4.614111928035912,4.071904119004833,18.788221365318762
1.7081339571264027,4.7810146405438045,8.166613457031355
3.1490955207384963,4.662274254364307,14.681946970873053
2.3126976412846565,3.6047621696266026,8.336724967087605
4.796512033672457,3.453213152775983,16.563378442126005
1.390215849038749,4.405549966409577,6.124665387034723
1.9208701175371066,3.919108553956281,7.528098508678681
2.196910291675846,2.736203520495213,6.011193674295615
2.444964718270107,2.0723900674934046,5.06692059751478
1.3858195538588407,2.4110851606644497,3.3413289616676787
1.6186889176496697,2.187145240318351,3.5403077617935383
4.462338247082236,2.712473931867507,12.103976170385913
2.923159637404494,4.943994799191925,14.452086044535573
1.639750141014817,4.634956593705518,7.600170728126179
4.668714160717729,2.163242025099502,10.099558675641742
3.8943513928659725,1.8517676364555635,7.211433874294854
2.0160439254655524,1.157423108138452,2.3334158263559854
4.506131004436343,4.911968736098784,22.133974614556724
3.9518078315369256,3.3302567064292785,13.160534533495591
4.978745546645516,4.863311430584462,24.213190126972624
1.3153597914158457,2.79736406153819,3.6795402084990565
3.4779627663604686,1.5709417958693335,5.46367707415299
2.041196654213037,4.969579672218683,10.143889399777896
1.6102871184635559,1.507098673178306,2.4268615796725426
2.159854693923668,1.2903496788627509,2.7869678106946103
3.907247076615958,1.5379696045234117,6.009227241198301
3.514866724160285,3.9696921468932143,13.952938832275361
2.2548643280348575,1.5294789421108441,3.448767507046233
1.4185672650853212,3.284626159265947,4.659463147577597
1.4952680327813956,1.9690454150151013,2.9442506641668573
3.4408356589119924,2.5148448615811123,8.653167876359884
2.900326336431722,2.4063724734372913,6.9792654599745205
2.483517392291984,2.857802885163441,7.097403169045618
1.386994686695859,2.125661500736022,2.948281207234808
2.973409946948642,4.482293618335567,13.327696429903394
2.0588399812693132,4.925048184617973,10.139886112169332
4.494423012590723,3.065474605970804,13.777539613587662
3.7760056348672646,2.948892142179183,11.135033345484393
2.6697319136095308,3.3817034615860173,9.028241653760013
4.678054707223536,1.3733683170981172,6.424692120552513
3.236199378439557,2.228782675648351,7.212785109610046
4.316577743432494,4.016682641809412,17.338322894066142
3.3734985257624484,3.3761351580819237,11.38938697856414
4.772997525676766,4.328498961773475,20.659914834439245
1.3553047159695293,2.3516658698978032,3.1872238438570784
4.112004320670989,2.326921273749632,9.568310331519728
1.1658018621120858,2.8541111727106667,3.3273281198210043
1.4291414640166686,2.152775813893428,3.0766211783673287
4.232512701223693,2.1180712515908113,8.964763474454873
3.904614152638087,2.6032268261182323,10.16459630778838
3.3791509736070764,2.873902766662488,9.711351332019616
4.665746668698465,3.539054836829494,16.5123333152784
2.5816157476947614,2.470564292939812,6.378047684345792
1.021825222508241,3.923557095483312,4.009189602116023
1.2866164697283762,4.066193738471114,5.231631833023332
3.896074258343377,4.648022895673194,18.109042356022975
2.0374820480233544,3.903234677665619,7.952770584965923
3.3406325999728246,1.7119136393787944,5.718874512046923
2.75848723172848,1.361176121272052,3.7547869506626523
1.928550516690021,1.203515895528374,2.321041202165899
3.973876646137512,2.0418320539994714,8.113988714723487
1.1218161220731488,2.3484523527749026,2.6345317112635036
3.7464126683945267,2.402852813088007,9.002078219240335
3.996665983109029,1.0301770808141009,4.117273695468278
1.3340588390729757,1.6785069429591073,2.2392270236999563
2.118013970354874,1.2103746126305057,2.5635903389142802
4.695836877931805,4.943428990226321,23.213536155741945
2.8540143287720916,2.472568252526483,7.056745221577554
3.3330275120518293,3.7735942114421452,12.577493326056198
4.095338213310154,3.355605012545245,13.742337436651642
4.421247774600422,4.093884975906487,18.10007983919666
1.411985220000052,4.262994849367098,6.019285720242691
3.130844663685272,2.580063543893083,8.07777817836657
1.8257499679138531,2.878255094170182,5.254974145829094
3.775081655144414,1.0368963894979482,3.914368538279181
4.776967009207377,3.639613084921797,17.38631163295091
1.1873742159553293,1.8943360725345109,2.2492858088815626
3.582750719613567,2.4863151084544595,8.907847244001298
3.566849542615724,3.1192979727428245,11.126066547359898
2.6588356780222897,2.7593669872468545,7.336703394448813
3.5085788156551385,3.389843876997452,11.893534415211542
2.559489093983781,4.837747184165467,12.382161157322258
4.947991991258566,4.004840269435972,19.815917579438988
2.9194862085651248,4.518421556975054,13.191469420072027
4.299596776556979,3.2879258426549587,14.13675535463765
4.718827775526593,4.703230635415303,22.19373535710532
3.9648206105410524,4.061974619912556,16.10500069252396
3.700311371820885,3.5918460478272007,13.290948776604893
3.81549196043296,1.8465822610604445,7.045619771354244
1.517100667400531,2.055488907655912,3.1183835936391726
2.0887486808117606,2.0582297969766365,4.299124773242407
2.8298236979329063,1.9899177573646702,5.631116426728047
2.695595745568254,1.8142706117132694,4.890540142243803
1.651006949369684,3.9168848542396306,6.4668041142304915
2.2912940467586633,3.0443479032777354,6.975496227042494
3.859564938190423,2.2074859596290235,8.519935411331819
1.2159990172545072,3.861124256507761,4.695123301410978
3.5320240618015104,3.7891766888541683,13.383463239450297
2.4621578302044376,3.5725477172250266,8.796176335744589
4.741799536007139,3.9874648147957177,18.907758808643127
2.1591926479385632,1.8367979500153857,3.9660006294218455
4.875775563879591,3.609657287390188,17.59987879583697
4.41091674280983,3.056537318474068,13.482131633080328
1.843225990345605,4.807003317009679,8.860393449589774
4.588289015721255,2.1991287685847896,10.0902383730542
2.2427015569410336,1.134908143078944,2.545260259468205
2.76924760104602,2.180593032082689,6.038602022952653
2.735457534444169,3.5443397885377417,9.695390979185818
1.652860042941544,4.478453751103663,7.402257259360919
3.0435207695014967,1.510981103676171,4.59870237136272
1.2083433369169425,2.203102962755349,2.662104785587401
4.876800584633692,4.988294415324118,24.32691712097764
2.6866184344055126,4.593514329226754,12.341020275606471
4.335150378585875,1.588807665081902,6.887720150779948
2.2301842126160514,1.8369095768984391,4.0966467384021295
2.1485079383976817,2.39967979606557,5.155731091459407
3.416011249142524,1.6182514193569486,5.527965052464193
4.088362415920941,4.7340042438534855,19.354325027380824
2.3136921630148706,2.962647024625613,6.854653202655605
3.945553737974154,1.010008469197146,3.985042691026353
1.4231332927540974,1.1376557010115924,1.6190357038010985
1.2941471250297885,1.6790033731802736,2.172877388316568
1.3588904320399782,4.609831705351971,6.264256197717329
2.1294330574416707,1.4935293423301732,3.1803707538169883
3.085946463010122,2.430951417767461,7.501785929408938
2.199548474742949,1.8686525547794322,4.110191876689615
2.202119376435258,4.303921694629887,9.477749358404544
3.011397062599135,4.63342452205171,13.95308099548132
1.1670904597023988,4.300098526852638,5.018603966470053
4.327153631210399,2.8430712086900214,12.302405904472764
3.275001004408312,1.8759635818367868,6.143782614748892
1.4722069825269846,1.7656495390176201,2.599401580037292
4.910302589528898,3.5548786368196077,17.45552977583628
2.152369299959352,2.9891935848523903,6.433848503671724
1.930198389107673,3.234262096763646,6.242767489125195
4.4698720970192465,4.445915304479924,19.87267276520564
3.9949208997673322,4.805830380953282,19.198912229607064
2.973178818513913,4.619910606150617,13.735820357634786
4.512317654364381,1.9573123459928752,8.832015053929014
2.8531585372465993,2.6786654140327175,7.642657094474645
1.105766713922371,3.2693424389102543,3.615130045360742
3.8872902534002645,2.955340730194284,11.48826721596106
2.0546832460535804,2.0234677677159714,4.1575853212554446
2.293214751011518,1.9984251515119769,4.5828180362396935
4.719137429694859,2.118793822133361,9.998879231835776
3.4876465777190604,3.268080638245422,11.39791025368657
4.055243949999317,3.227769121719918,13.089391202849308
3.1343232896383983,3.9001079795676943,12.224199272463583
3.3619393507870448,1.959377468090504,6.587308213018953
4.066902441134777,4.723340641329436,19.20936558453379
4.7851403074964995,1.8486652405994501,8.846122557860143
3.839508000873195,3.7398006998919686,14.358994708906389
1.1125549306516875,3.427570119071353,3.8133600361272255
2.427976875706239,1.394607747684303,3.386075362058249
4.094437741345176,1.771074389953034,7.251553824953585
1.1334912156046393,4.270494993215706,4.840568561093597
4.519833782616612,4.725139363241405,21.356844521550048
3.690253656331518,2.724467202959247,10.053975057275665
1.9485902207243968,4.720487225188066,9.198295244055908
2.745576025767856,1.0068927035028996,2.7645004672581432
1.1162820444383983,3.1984993467245766,3.570427389896592
1.282078451385368,4.352732622823517,5.580544700364146
3.201077795820228,3.396208482632638,10.871527563731647
1.9077494522464247,4.418196863930512,8.428812647080306
1.7158375176808085,1.741863836088715,2.9887553206524315
4.785642131979165,2.047508673132199,9.798643771734207
3.6117616714008594,1.3715938369267615,4.953870048941718
1.1731423750907792,1.3860781206819426,1.6260669785581778
2.185064264882107,3.819704905731684,8.34630069190918
1.7318116567935795,1.3518722099111313,2.341188051619394
4.832835311777288,3.9535337358579596,19.106777444957128
2.2249661378964225,3.996295766114979,8.89162275662467
3.434839639933174,1.2445425384215034,4.274804044553235
3.0792691501071547,1.465744811406167,4.51342277969264
4.6284430635710025,2.2287645355988204,10.315709755125408
1.0200618855470371,1.2577295509443425,1.2829619772445142
2.3039573943484433,4.264936844328849,9.826232778920568
1.6975261814012415,2.8494096996078815,4.836947566623025
4.127080174538966,1.0401915461122675,4.292953907682974
2.5562406401231055,4.053805261969481,10.36250175779128
4.347954762596615,2.6623408585342414,11.575737615519515
3.112690341421449,2.7579856356304684,8.584755249806054
4.800026267366761,4.434545268284191,21.285933771591097
2.7700241317314704,2.812722046371743,7.791307944302852
2.400540682687923,4.201622405100763,10.08616551673746
3.9459900613803254,2.6058704829021098,10.282739026776074
1.7333180197120663,1.3171243575397922,2.2829953831254004
3.562739423940917,2.395708307340557,8.535284434824966
1.23821138186011,1.2613731126097396,1.5618465448056937
3.902289979340531,1.830154295139724,7.141792766570778
4.096744462911303,4.040751539417536,16.553926495109113
1.5281465540543304,1.9618662090181451,2.9980190868267114
4.533942103463927,1.4002698309189618,6.348742342613795
1.3632631010948693,2.3562814401142878,3.2122315431024884
3.9813626508347246,3.293491122806863,13.112582547198965
4.659662254672531,2.02061541083766,9.415385361089875
3.5804777268357846,4.084966195988253,14.626130479613042
3.2685594415580894,4.968769334083469,16.240717919842826
3.879418915208173,3.5942259557049585,13.943508158093989
1.8863311970007306,3.732562449926607,7.040848994050036
2.20755745291261,1.641907022454244,3.6246040844084186
4.334069266653039,4.316085666519334,18.706214239503144
1.3619840171147932,1.221567199881053,1.6637550020696659
3.3493563010412557,4.656402548436848,15.595951215791517
4.541914367478901,2.307556035272728,10.480721910367851
1.3280595984191197,2.028658510088949,2.694179406238259
1.6800659673600626,1.4218302435018186,2.3887686034706763
1.4139869238735416,3.174089445440565,4.48812097105798
1.426143223976141,1.2149310822300858,1.7326657305204365
4.209671014965353,2.9580019120599848,12.45221491141101
3.5026226463532915,4.255918179717171,14.906875397304042
1.8947620444413138,4.032477729555065,7.640585747015823
2.7231106893181076,1.3972216813758518,3.804789295901601
3.306938090528683,2.932827093824995,9.698677629504415
3.7942158731476745,4.498028196904319,17.06648998256018
2.434350205043271,3.7922887852959457,9.231758982068483
2.4385502800447774,1.2364456293840336,3.015134835794576
2.56715582743338,1.771527440482926,4.547786992293884
1.6502561644512102,4.698166468248878,7.753178175845682
1.1678511332010655,3.65685396286397,4.2706610444814945
3.48069514457279,4.120991422933086,14.343914836629306
2.8403136776732585,3.1982939129251324,9.08415794610038
2.1318651569777933,1.435156719749079,3.0595606056356055
2.7936878301232517,2.9427817403888885,8.22121353483336
1.3796148525921983,3.116897038909366,4.3001174488800045
2.5440082361422376,2.7819656726897724,7.077343583987761
3.4714352249635727,4.915854856537364,17.065071709792058
4.72456363494906,2.151873096050472,10.166661376625306
2.993154686457268,2.016639585244418,6.0361142254695705
1.9822065688457888,2.7894490693980014,5.529264268821491
2.7791287754319884,3.0790202737211962,8.556993842837054
1.8598625196301812,2.2805359232302256,4.241483288286109
4.632088980214269,4.957873067127997,22.965309199544713
4.723117453164172,1.462246806909334,6.906363414547056
1.2094718256911108,4.92545812740176,5.957202833713726
3.9896508498682173,4.666478079668649,18.617618236441434
2.756844272436728,4.731963149284033,13.045285505485346
4.302319992717899,2.5329793817578006,10.89768783527881
3.3610052078545154,3.427229636852144,11.518936657973395
2.2500191985749645,3.3265652297616164,7.4848356322755745
1.1021397240747444,3.413215320693419,3.761840191756735
4.520634090735616,1.2390412424677386,5.601252080527073
3.3785815330858076,4.254228725620898,14.373258609905935
2.1922818789486254,2.4688276063773333,5.412366023709137
1.4588767001129779,4.664275451116437,6.804602778542718
3.2198972845649685,1.7405674982298742,5.604448561152412
3.8050055348650873,3.312194886956958,12.602919877423068
3.484380435570073,3.3943689968885993,11.82727292386425
1.0661689966164531,1.1099950248854453,1.1834422819313701
4.561367942944496,1.7630579771046917,8.041956138317913
2.7405196599077124,2.927552192230164,8.023014338212688
1.288821556589565,3.3867514026762238,4.364918214579063
3.8448901761298973,1.3510071987571624,5.194474306382185
2.889421920235208,2.2373587244160773,6.4646733417572975
2.5416280662249453,3.165947969682891,8.046662215953917
3.208095735646363,3.7150846192785667,11.918347124672962
2.3070627721713257,4.344667776696339,10.023421285068485
1.9532611521861813,4.04111682930325,7.893356514123834
4.630689203639439,4.128387204513807,19.117278056385288
4.2182853811683465,2.1218389204041186,8.95052209913472
2.331825241545541,2.291011538014323,5.34223853301387
