m1,m2,r,target
4.109077090867739,4.896606166649797,4.045904033935939,8.20341177769743e-11
2.488777458490747,4.644158841171647,3.1955190456092,7.554339724207249e-11
3.225405549682329,1.611992872713507,3.450068032232706,2.915266958349765e-11
3.3887702816693186,3.0396499634295315,1.222840220844755,4.597401964024166e-10
1.2750858290076983,3.5477581354944387,2.0763465696851373,7.002932441244391e-11
1.1013445126372523,4.070386391449226,4.108943073797088,1.7720859541029877e-11
2.9628904687416093,2.973757797341756,2.422896112634741,1.0017003066724216e-10
2.8648490541535554,3.0536748090121266,4.647459379884773,2.7032083977007565e-11
4.38368770433943,2.5589609066504164,1.5449242595894312,3.136715103406186e-10
2.1209688263279247,2.671174362907894,3.4152597988507143,3.241718006939513e-11
1.217964745280688,1.2468656036114703,4.102442407067732,6.0222056049126595e-12
3.8777012543124387,4.818251590317214,3.0757479441578615,1.3181005403956956e-10
2.68664434846388,4.073511839046559,4.641912375617769,3.389779807533066e-11
2.5247739498394113,4.946506763474558,2.1868855250426207,1.7428307348633805e-10
1.3236924354181583,2.8724748322514526,3.905902213963428,1.6633620505104575e-11
4.4243229177920345,4.171438626499859,2.1071680181780668,2.7740899926985395e-10
3.1785900369289104,1.1863647169364824,2.1768016978955806,5.311304581707339e-11
3.722301907157611,1.3778896226351698,2.793098829405458,4.387727227335971e-11
4.058704459263113,1.331162403577927,1.626495971129251,1.3630088962892812e-10
2.2273882026020444,3.306405916133629,4.469767148304949,2.4601890903384765e-11
4.207876244787682,4.6224743520654705,3.276378861169902,1.209303863963591e-10
2.0220587299243897,4.137324235562993,2.6616284860623947,7.88142329215363e-11
4.843764422835244,2.901397560853596,2.607161988886731,1.3798771579272762e-10
1.8484141143702884,4.482644567355543,4.426295087433134,2.8225331792874824e-11
1.716055050007384,3.3322987265328177,4.974661914189074,1.5421769354702456e-11
3.9185199701851965,1.5412239912168455,2.491468299635358,6.493267519779727e-11
1.258951833298263,3.2913750493059033,3.9027211113920823,1.8156730781194205e-11
4.156986303175138,1.8846850516169789,1.76191970931818,1.684346173969361e-10
1.403412842660205,2.346113827964668,3.8068284628993556,1.516331344346877e-11
1.4815323025139002,3.916224409377394,4.640009639657764,1.7985691162237623e-11
1.2546916327760074,1.2738336667878234,3.232203351755051,1.0210301685115543e-11
1.1452839758972568,1.0171868958982966,3.2706329417160434,7.268361680788435e-12
2.574113540721009,4.638734517083967,2.0116874003190155,1.9692117912841198e-10
1.730918647759852,2.040666731206782,2.796288104517499,3.014887512446766e-11
1.0032048498256487,1.595809745331608,3.9119178983468297,6.981961913103486e-12
2.003039271237497,1.9208103697003884,3.262770825613284,2.4120539496629835e-11
3.6665478561480453,3.404075516877826,2.7801909026376186,1.0776891497128423e-10
3.1286326963714437,3.1154412109381693,3.7178635009355334,4.706233389004928e-11
4.7796666558512015,2.7792076952177807,1.415818995821692,4.422718980486095e-10
4.5606047257963676,1.738319277580192,3.279209846244067,4.920392671883752e-11
2.048661101645005,4.36286576161516,1.6403054529542493,2.217066486508992e-10
1.4805003691201484,4.0704397911184715,4.483998129285835,2.0003464140537076e-11
1.8655913066590255,2.8444111902953053,1.3823951622732018,1.853235793421821e-10
3.3469200599992996,4.900707606055389,4.025819171968086,6.754322700498374e-11
1.3855369413029464,2.7438016897387283,3.1238690716796667,2.599988244283964e-11
2.0227001439390073,4.185169206426048,3.239345752465019,5.384137208507289e-11
2.055830191621937,2.1518303356179405,4.502236944255623,1.456547905599089e-11
2.7192108109308135,2.458507593448592,1.3194615762207378,2.5627552925236377e-10
4.312738130542087,1.622231879267158,2.3310252951459027,8.593265893827314e-11
1.4085457071713732,1.5150793889908232,4.945223845498316,5.823990090941794e-12
4.782064730516135,1.067811866980389,2.1509237552804885,7.366248467302865e-11
2.4688646000232977,1.1524392690176786,2.726138216161273,2.5550875235651545e-11
4.174162130175484,2.8850511119483997,2.0501061375778664,1.912301368826289e-10
4.962192334017811,3.8877369969480817,2.1037370286216164,2.909201286165849e-10
2.7062085741519346,4.594397179243931,1.5609365405027398,3.405693104897694e-10
3.6166915637198582,1.2400593428431157,2.0168511769829616,7.358553274014708e-11
1.8129242523534934,1.5527836542752191,2.9011759538398905,2.2321772287033875e-11
1.3253063033673276,4.829969640407352,3.460589523526257,3.567357955299924e-11
2.4023805505486577,1.7041743317002473,2.6224230481608917,3.973164247083747e-11
1.6693687010406637,4.692164729988896,4.94144592721357,2.1409357042590687e-11
2.4716768376243055,4.866225278367654,3.969110279843414,5.095464368614783e-11
1.444200721593948,1.3275875379393631,3.124598995893893,1.310654881239292e-11
3.2687189206166796,2.714647807887371,1.23798343700568,3.86409329808611e-10
3.047270054048546,2.2219092954272313,2.065453206080316,1.059236045997703e-10
4.7122252121509565,3.508391248033217,1.1738012454702873,8.00813024392863e-10
3.6999450577004533,4.289408052731523,4.517655344207705,5.189824236330218e-11
1.7289064458510972,2.4081630261726934,3.4739750056136627,2.302449963687898e-11
1.7790691468569015,1.077796602724077,1.5337420303501368,5.440154109509845e-11
1.7427557477939235,1.96172284043719,4.072243150499883,1.3759193290878588e-11
3.3656971374628415,3.335851521101553,2.8747509277172036,9.067081136631469e-11
1.6153469725101806,3.1636212562333563,2.082904768995943,7.861359926832956e-11
3.183908927025599,2.4188084158413856,3.0661894334402784,5.467015996092047e-11
4.642706154469787,3.6051180718846996,1.399993675030725,5.69934235242428e-10
1.9139443497681659,2.965426375081898,2.104500504917885,8.552726526613442e-11
2.1977975163185244,2.8957807313968598,3.1030276755464823,4.4113168876481924e-11
1.792375222627975,3.9959834485440098,4.635822936556539,2.2242578650138743e-11
4.714456364990113,1.8068673154964676,4.481213156840544,2.831084812457293e-11
4.125806111212942,1.4054250316670664,1.5144830948926287,1.687228262393133e-10
4.610939891281868,2.0780583563410215,2.5313192969340883,9.980206850570978e-11
3.1502878592743278,1.621263541209625,4.355311647394967,1.7970145142259685e-11
2.5145417020989895,4.777422956291955,2.3352881165026793,1.4701369671254533e-10
2.136990558720609,2.3061156447474627,1.350461384173744,1.803455984589875e-10
4.336774597943846,4.395866837568191,4.8984357494228625,5.3025252938895674e-11
1.4295328972704353,2.991088320994977,1.1076608884109391,2.3259263107818637e-10
1.0774433688005178,4.540056824470067,4.971022848589536,1.3211448157802906e-11
2.844512580181602,2.2885818170498418,2.634518829074292,6.259762997107273e-11
2.121347965819661,3.361167025294427,4.562730379395468,2.2858019350235014e-11
1.047027595891954,4.156884912078959,2.594725876234268,4.31448899466113e-11
2.2469129016711644,3.803359958533593,3.4681954746842387,4.741685395812235e-11
4.54590567090481,3.07282364556558,3.757501080079897,6.603071955781385e-11
2.7502927495805007,4.390536799539833,3.9711855349465623,5.1102528841418545e-11
3.509928456544129,3.3715818355174885,2.441573953205903,1.3248856783469165e-10
3.5116949510584616,4.090807548623689,3.001055861177074,1.0645446345874885e-10
1.0630698547527073,2.323383588232068,4.9676496400170445,6.679854554537772e-12
3.151802351297332,1.2979139714500203,3.1658820201687234,2.7239656841243584e-11
3.411880988517946,4.882196564876301,1.4364496676683687,5.387837772878995e-10
2.752227132047208,1.8961877349096032,4.202892040793573,1.971765840008255e-11
2.632298295552226,1.8328698628334075,2.4433143952930716,5.393792409186695e-11
1.8025616900890102,4.430462521051087,2.9356242191291955,6.184783221876696e-11
4.380273388421079,4.63764834928028,4.106884619021941,8.038226345148021e-11
2.386936099314147,2.7489430296580517,3.4900495139601264,3.595253829685372e-11
1.8472680909002506,1.5484414114497858,4.393502167130425,9.889838926458404e-12
3.383564268071669,2.002220606897326,1.0082850454883827,4.447397086600336e-10
3.389292358097792,1.9663096382809298,2.248856152959779,8.794755878377071e-11
1.5725555787612073,2.849558673540713,1.6099907404436036,1.1537801238456353e-10
4.531233665293291,4.9203202491787525,3.611300463764767,1.1409557042306623e-10
1.9691856046984522,3.090338669249693,4.602957998291988,1.9169240531056122e-11
2.708084932729775,4.49497939145265,3.4607408235425745,6.783253320607585e-11
1.4584026201622633,3.753702613723543,2.4421143488177166,6.126204786163421e-11
1.383113884775566,4.372291573278654,2.9995156326376358,4.4859145836122084e-11
1.3688509853636455,3.6531766236418903,4.572333855512531,1.596383308348653e-11
2.563637394077426,1.9767054623745022,3.3524698741709114,3.009227310387651e-11
3.166435209732543,1.115131116411261,3.0395332892783364,2.5507561034801946e-11
4.5391634770812495,2.2680593129339615,4.0342267389160344,4.221782224706709e-11
4.658629118878944,2.522003985917521,2.3316781572798146,1.4422910189364788e-10
4.808949678061167,3.8414815260949604,4.126335408999716,7.2411264326176e-11
4.623386291970085,1.2076074216654296,2.2709259451850876,7.225471835478258e-11
1.1390933080235985,3.602081815316878,1.1920235670590915,1.9272115604274704e-10
1.888965843652426,4.504235103523833,2.0021627092332257,1.416552326660648e-10
2.9167025600588716,4.567836849291899,3.3054084691548886,8.138392997695418e-11
3.081677840571862,3.905815398918589,2.895100487584363,9.584244099597335e-11
1.1727354323765655,2.6863722641501946,3.287012706231419,1.9460306597534746e-11
4.824232730459784,2.1694498232405723,1.0066006577914832,6.893656562193274e-10
2.095355807915461,4.335697726671277,2.1891859696147833,1.2651373198277287e-10
4.731812100122413,3.193973444474185,1.327297147593956,5.725437413634101e-10
3.5052604054689676,3.0334585471121964,3.6856574037873346,5.2241378393264106e-11
1.5927236312670865,1.7430902805845,4.139799435791504,1.0811548610501365e-11
3.2166859775084324,2.0321301484294905,3.5437345592162814,3.473953646869946e-11
4.219358627265701,4.026429546168464,3.988423855009565,7.12771188534045e-11
3.2901271699659786,4.138602116430205,4.736979204697978,4.0499494830107004e-11
3.418395079607709,1.4028175165801544,2.9335002077079833,3.719096014829276e-11
3.4573909340738123,2.0112939057695236,2.0738977990363154,1.0790349891075296e-10
3.5899923465357073,3.5848349749498905,2.5433894314014385,1.3277709679184564e-10
1.009568626053242,2.479627012506242,4.734034618585243,7.454963954038369e-12
2.506802471239439,1.1335692487743119,1.384213293520935,9.898020317475236e-11
1.0761537261107001,3.1682308332418105,3.206432021353625,2.2132641948960936e-11
2.799252570264506,2.6866477059616543,3.655770778615056,3.755615267113651e-11
3.893491070912702,3.9448389827891726,2.5016516801065314,1.6379513046470874e-10
3.094850785991398,1.2599705504904417,3.140468894441291,2.6387443674683943e-11
3.596888389127928,3.7502823213612895,4.164876435230959,5.1900660474079675e-11
1.427003291495414,1.0200801016110654,4.759150037921494,4.289302343957501e-12
3.805571804769255,2.162340135981212,2.66062521033858,7.758231399465995e-11
3.242054459177339,2.393592674051448,2.4050240225616286,8.954017063268043e-11
4.846112946184784,2.763936746885083,2.3969786702842093,1.555892169817789e-10
1.1380459423283802,2.2975887148972185,4.376885986061108,9.109359018593522e-12
2.995610250798099,1.503773506261782,3.1808971541585658,2.971355974546927e-11
2.4526420301716545,3.9983744283472658,1.4186180987017276,3.252166990409789e-10
1.2081100850378355,4.695214856635875,4.4374219740715155,1.9225901963703493e-11
4.314947871995255,3.396093363870297,1.6775974670402416,3.4750883739914416e-10
1.030415478640077,1.435475385281908,4.554493909935452,4.758982137637634e-12
3.3434540569969786,1.3684130141099602,2.7998628481303243,3.8951594669982124e-11
1.6036162460524497,1.619545264514504,1.210165987258085,1.183558844496506e-10
2.037266794952841,4.0332995111539605,1.374271575559587,2.903684691201319e-10
1.9862294899338004,4.052605645491454,2.9471696358256443,6.185000013391014e-11
4.68951362447763,1.739725551805448,2.0402581377627786,1.3080504931455013e-10
4.481990544264011,4.807278024435208,4.470612531889053,7.194859471102081e-11
3.7395002315446453,3.258909556735519,3.8944737725363034,5.362588935299926e-11
4.19474925908303,4.289562767971297,3.583684136752456,9.350735809996217e-11
2.2562295110846136,1.3153006013708297,1.2233293253475548,1.3234505632112734e-10
2.576763654247511,4.819747342103888,3.5710561720956764,6.499675841899358e-11
4.38892916309044,3.5437492655571123,2.7827001333885892,1.3405250758417002e-10
1.4345186702301902,2.7846779344043586,1.8892486006174765,7.469459251450536e-11
2.6441639527049614,1.8496641734012012,3.696319229826934,2.3890680698029995e-11
3.501346783485298,3.040949307191769,1.3897974270246998,3.6789806434019e-10
3.6537043919049785,4.900809220947744,2.444464174711014,1.9999542110955684e-10
3.0591250430999457,1.5287756935248864,3.000794759953979,3.466207959698496e-11
3.8315356263423515,1.0720552601666657,3.6701512598139563,2.0352057249409312e-11
2.9709626614223805,1.48584727383977,4.593758585322259,1.3961151234477206e-11
3.273145126570294,4.101052912439721,3.370842648399269,7.88442228209097e-11
2.8358228016863882,4.377966304176271,4.1553175491561785,4.798762659271754e-11
2.566453844703688,4.19660689182942,3.823531391526522,4.9168689127433024e-11
3.454841791500271,1.4655534254211067,2.0597169789066303,7.96527773585102e-11
1.7248037422472304,2.8162999807217077,3.479990202055108,2.6770023838600938e-11
4.932649539118528,4.360332252223495,1.6122671870254277,5.522198520757213e-10
4.464278494209343,2.10588576314602,2.8228370384342036,7.874095464188692e-11
4.343176364634861,4.654073170716565,4.295306194667701,7.31204099857063e-11
3.326777812061366,2.6290957636717036,3.54804129615417,4.637021098956349e-11
2.3996394313420377,2.242104518629938,3.268358976015672,3.361464620656244e-11
2.742126054589944,1.6108785150399068,4.957761063267936,1.1994032522249336e-11
4.743357780437451,4.371583489868533,2.8933600350365603,1.6531258091976698e-10
4.48024840561297,1.4880951026029763,1.8727094895856324,1.268756152573251e-10
2.056429878762926,1.811662249871929,1.4949283578151,1.1125936630302417e-10
4.240965728789461,3.2783349259995065,4.462301488937393,4.6600059043360563e-11
1.5514616228480889,4.569697554137215,4.831151963980783,2.0272779648908233e-11
4.570987935730845,1.8436313347888507,1.5651619088125064,2.2958939218724636e-10
2.612135140182723,2.0811583524218054,1.4336126213383578,1.7653195818942502e-10
4.592117638314429,3.5041676069145695,2.528411864568312,1.679919374387048e-10
2.756005349185488,1.4643557377046665,2.603854427908271,3.9726421870015e-11
3.632294121963328,1.9178699407706845,2.614943889452622,6.799259455538562e-11
4.387462080176471,1.9839613342507505,1.67977380895992,2.0588806464896956e-10
2.5385982071947573,2.5811294023587856,2.0201310636541456,1.0715954369113999e-10
4.541889429968995,4.4580213122815815,3.8178924999585053,9.270806323698703e-11
4.817709098410568,1.5557328576334557,1.4308040976904604,2.443438705472288e-10
4.306826183317753,3.196146176985228,1.8228639221980494,2.7647870183507973e-10
1.2357908831698654,3.209281813327824,3.867327717327752,1.769771075244476e-11
1.750090330430067,2.902732454103869,4.587159239483102,1.6112615481589187e-11
3.823842393602861,4.23409842359421,1.2800730240961093,6.594435796393097e-10
1.2177451296965565,2.9030755942983233,3.4009799605508118,2.0398244939801576e-11
3.8814697027306235,1.8707659771754068,1.1350786032946467,3.7614040828778775e-10
4.565697977386983,4.24814395791384,3.685642813629414,9.52941232479266e-11
3.4756318694527053,2.0381786430100206,3.6820938671480623,3.487165089095914e-11
1.3691797306060156,1.4113778424803582,4.991183906997772,5.177055417871174e-12
1.8953448513351043,2.5554039453312196,1.692349564937016,1.1286358860257372e-10
1.7507517460591941,1.6512109459120543,3.229244610320164,1.8501691814323926e-11
2.2549942932942373,2.3054427434113967,4.807913398398025,1.5009724378909235e-11
2.9497803699019887,1.232979199411012,2.0051099012509583,6.037473957253675e-11
1.4499707201729053,3.0779381796846725,1.646857346409686,1.0982301557494396e-10
1.2348564930015042,4.268023907932587,3.779268590734288,2.4627142268739033e-11
2.0811711229800163,2.398399728820398,3.7762365345868583,2.3361309365394605e-11
4.209987657915993,3.172161895216317,2.915752799080656,1.0483854054422209e-10
4.632438943198142,1.039349887536936,3.259808682328669,3.023941988293267e-11
3.4695838178727563,3.6319176787401903,3.422728865015215,7.178845178707562e-11
1.7720057205201027,3.390060021972957,2.490288118901259,6.464865833442999e-11
1.280644298911605,1.2435011704721477,1.8975153458634528,2.951823102582283e-11
3.8110615866334148,2.5727644616799408,2.7184968148056687,8.854714041616147e-11
3.693784792973005,1.4464544278498002,1.6668261144208172,1.2834588666508704e-10
2.407766313453327,1.1302937086405374,1.5837865093118508,7.241000341674691e-11
1.0867881173812064,4.025751194433111,4.16935570615167,1.679732470457952e-11
1.917758170769992,4.573992719430532,3.2043035056002096,5.701750682862387e-11
4.9357563236866735,4.76650153523164,3.902681797632315,1.0308924631184313e-10
1.8618586962723391,3.980340742490926,3.982256384016959,3.118851792499331e-11
2.324009810716946,2.4341453437769296,4.438665087510384,1.9163106421909967e-11
2.2959924399089195,4.157802245141129,1.8859111959728092,1.7913399350690153e-10
4.924072647534263,3.474456333680269,3.8002985291399916,7.906096023510299e-11
3.0951045926103586,1.2124915116824844,2.2701982074083524,4.859736098135746e-11
2.6806813182946976,1.3430321407315242,3.2438800099140916,2.2834327905670786e-11
2.870889582647828,1.6975044583399717,2.305228764005305,6.120481018836887e-11
3.934422688054268,3.0528829333487355,2.6861309153142257,1.1110229205747167e-10
2.9410711873995434,2.5058641114989904,1.680982626834472,1.74069549444708e-10
1.8200601375650827,1.5160102140383267,3.690069486396893,1.3523994300640736e-11
4.7062401316989675,4.143041717527621,2.962506490615161,1.4827262302103765e-10
1.898252399238042,1.4754046246548946,4.498410149875335,9.237047977746475e-12
3.4501440867102042,3.1855190639516087,3.416752377410278,6.283138498679106e-11
3.2899352472293155,1.9930883002809372,2.562298485316305,6.665621553929551e-11
4.10850091881022,2.4203683499343827,3.6498868148535966,4.981868525998636e-11
2.961888741760407,4.131783526218635,3.203992798208534,7.956268678683275e-11
2.3556315338880585,3.180910708953193,4.69381033399031,2.2698333171692885e-11
4.573378178178489,1.6484434059006068,4.499495332915933,2.485248084640114e-11
4.601444484321934,4.180314612417107,3.403992889354468,1.1079293537070208e-10
3.6260713430675824,4.939290665861309,2.8179685684016818,1.505271509302776e-10
1.7705909442511896,1.3399913689033411,1.666021979785889,5.704859966222015e-11
4.306866180678474,1.3926782461257714,2.153065047261789,8.635432041743644e-11
2.6178775818203466,2.1944841275431735,1.423731471315361,1.8915237996579755e-10
1.475341903471024,3.6089840466934997,4.736019304332496,1.5842981475392323e-11
3.4595479293804905,2.19815985740458,2.2675025596423697,9.871184168891219e-11
2.3454470003225096,3.762690597522349,3.638527071376832,4.448966270406741e-11
2.8752358280221424,3.7859003788057524,2.3707636701248336,1.2925648121005973e-10
4.583880704609895,4.999314896145503,3.876363169894498,1.0178436806046602e-10
1.3109007161423456,1.8231222995807248,3.669670720456842,1.1844524012051581e-11
1.3642986955913936,1.348961969053677,3.040723480286346,1.3284386929869811e-11
1.627294116024133,1.2877721395840984,1.4052465082017114,7.082494596891188e-11
4.951319575084121,2.853706462515332,1.1830599717867036,6.737564537064085e-10
4.033827094783733,3.98849204181626,1.9566387093021138,2.8047291523593727e-10
3.2343163852854686,2.243723173487008,2.375598743878912,8.582065063431687e-11
3.3021048069533037,1.9656987575762268,2.351365782799726,7.835263941176649e-11
4.456102779018719,2.9004437471868583,3.970178081028264,5.4725013045902706e-11
4.002886238952211,4.785724681065522,3.807777602702488,8.817876468133709e-11
3.5303308500313997,2.8763779058147954,3.436053879702542,5.740207923335652e-11
1.0213101003362168,3.4460607033231057,4.653363569353278,1.0847578001380215e-11
2.247344041992814,1.0857282846300906,1.9486733645052983,4.2884348738261147e-11
2.2933662311618863,1.041934761803799,3.280956543760622,1.4814915777575453e-11
4.003766718519022,3.4468654073315212,2.875489972880055,1.1139240431324083e-10
4.913343192945749,3.835327461027088,4.485947972241183,6.249672906015567e-11
4.348714618197219,4.953355271317194,3.2396322946939886,1.3697936528000055e-10
4.738985353141182,1.2694036085659275,1.9398010144753153,1.0669816072085221e-10
3.2758097874979364,4.660282538109506,3.508213596859905,8.278374533047654e-11
1.657450387502946,4.9671495493987345,2.3999888896982715,9.539278169288952e-11
3.2673519943854834,2.0357541396228425,1.283806302669794,2.6934470724053583e-10
2.2221297848363024,3.6120366225643323,4.313484296180156,2.8790640413484226e-11
1.5418673293283187,3.235332345448137,1.0120227919682754,3.250659806298563e-10
3.9151399482964218,1.4592042547303827,1.2467066106217373,2.453132779535296e-10
3.558711649071733,3.962607995859188,2.534630957363156,1.464976452097148e-10
4.1428139057369515,4.837746815014862,4.02552861793364,8.254274861002182e-11
4.8337795150438385,3.852239025782178,4.284795623482509,6.769023819709834e-11
3.5934633150064803,3.930041771995295,1.3185954585667696,5.42092542889457e-10
3.6282109988835303,3.7501178912667084,4.3709909448342685,4.752956559728185e-11
2.841198692388968,4.96808404780368,3.7268732810746874,6.782463887821039e-11
2.438765281439102,1.4591557516641704,4.4274574472459625,1.2115715472866554e-11
2.8061229320077854,2.919307156569347,2.890084421722658,6.545632659427964e-11
4.195412554886994,1.465307106906684,4.856572849576992,1.7395211623127955e-11
3.5462960910516363,4.6289407827914975,3.1930734653796415,1.0745459683796001e-10
3.329362479674013,3.6311915321667025,3.3022962019099573,7.398852851404825e-11
2.8976657411810813,4.869492312069655,4.899207667417263,3.923435123026727e-11
3.3445153511049743,2.3181156344144362,3.3862919987040017,4.5123801819567596e-11
1.3263437378004,2.1052975279168447,2.4695110163083984,3.0558627061985585e-11
1.6024152748663094,2.6675657550023284,1.0039199182868184,2.830598486465157e-10
4.053958739542228,4.89420571655233,1.552695586011148,5.492563792806325e-10
4.510592320388687,3.6327475153972366,4.5177312467236685,5.358141880303367e-11
2.497909151258732,3.7997752332219004,1.5475328358654843,2.645093349773862e-10
4.955807665051205,4.54184633669957,4.0845815325314785,9.004050937312998e-11
3.0307580423317875,3.147992822365621,4.20942531058709,3.593565671659078e-11
4.841061706605957,1.4726513799832968,4.37357277977606,2.487448246055294e-11
3.2964704475185846,3.1314332074961153,4.006604264239948,4.291663316399672e-11
4.037797370884091,1.37147702172713,2.7322875294636524,4.950698279030149e-11
3.967928341581778,1.3739847119617767,2.7976953005658247,4.648695464548646e-11
3.8315294498133436,3.5113578260866367,3.848449304851805,6.062641930892873e-11
2.5646890191950784,1.177953779557877,2.7275466918360975,2.7102214424356877e-11
2.381983377081537,4.8695354700262445,4.136490377192208,4.5242690696633565e-11
1.7791661342049214,3.4553920578528983,2.9929371485801495,4.580415153402031e-11
4.157957339303637,3.087126874417388,1.9443685828604944,2.266018857409137e-10
4.451091208851876,3.004399487307343,1.7446641023992178,2.9321536518376963e-10
3.154342369020038,1.0106773291899698,2.0614509841254347,5.006814830795191e-11
1.4530357954525854,3.5993831487662504,1.4562728645738807,1.6459061966757585e-10
3.2149807444739817,4.251909062968755,1.770512466495556,2.910385834440074e-10
4.209176405489882,1.4723496338413962,3.1527577091444097,4.16114730076221e-11
3.9733178872646926,3.741949168565505,2.4620683485080246,1.6369566866978923e-10
3.3371469728772887,4.330215027749576,4.50285031911357,4.756592841286147e-11
4.307762662878389,4.325497673470879,3.59552305704854,9.619442358589313e-11
2.592931273202692,2.124427691676142,3.6706581722996674,2.7285459748194256e-11
4.78727441530511,4.235521943156306,1.0041717608269929,1.3420399774332507e-09
3.616801345644318,1.8009025148360154,4.5650561534736225,2.0859736320729397e-11
4.994792648413272,3.7016784592472365,2.0163655269582414,3.0350358834937453e-10
3.2202454419323816,1.4312475055419474,2.4012695305240177,5.334676627688278e-11
1.8827372085851093,4.214582843954992,2.3341487788352695,9.720160449568904e-11
3.4044926743216344,3.042890810912003,3.079403979308622,7.291076277398253e-11
2.5045447632034143,1.5992976940423125,3.630517155558971,2.0281838720356396e-11
2.8260063684900696,2.56424034660676,4.797273109527367,2.101498965328158e-11
1.0779400228526343,4.0782006767191135,4.476951825319114,1.463809460208245e-11
2.5912383159583823,4.747748222247202,4.9660086013349956,3.329402521637129e-11
3.298238126851755,4.032728612957998,4.356818683024908,4.676578556767036e-11
1.6787184389552685,3.6707982506043164,4.120482009211594,2.4223033765657175e-11
1.5926235765941166,4.823837970883686,1.2915925867448101,3.073554846133526e-10
4.348594470449856,4.529699184473563,2.058658011881017,3.1019590457455287e-10
1.8202154462366118,2.706663659170589,2.8433761277518395,4.0670046033280004e-11
3.937208628065461,4.799402106908188,2.5266705013363557,1.975443206029173e-10
3.8271641451735388,2.9233365601060717,1.3299295107837263,4.2216756507841203e-10
4.688767388296835,4.39260277217304,2.8304808792121685,1.715719828874897e-10
2.322313925199671,4.828857176348454,3.0089945999877026,8.266252601075224e-11
4.340179429407372,3.4178380453952895,4.163129259953261,5.712228550593335e-11
1.3342028513374644,2.599248990632301,2.7515115245243127,3.0571255763442344e-11
2.6776160733749026,3.8586298038287166,3.6954849562673475,5.049225255005863e-11
2.60248207235646,1.9311329687345382,4.186730389649526,1.9135337984329436e-11
4.356527940348055,4.732201044383054,1.372882919400165,7.300000492784628e-10
1.582005267969146,2.2200769407452707,2.310870108137942,4.389459879726523e-11
1.2342416541195957,3.091848847530607,3.547600312863657,2.023649465921515e-11
2.387579449115917,2.702982666185261,1.053815180319377,3.8784517625582454e-10
2.193579276733148,3.2336253070523755,3.5047674273364806,3.853992135512317e-11
4.357433830887475,1.2976471425754976,1.5360274450641662,1.599468409441024e-10
2.4041810524888847,3.004281349872352,1.9262730490968516,1.2991469481947664e-10
3.5847275136800727,2.8273818022934374,2.635004867280751,9.742355352594476e-11
3.756575686652347,4.755744362643057,3.2578773276014834,1.1233818238866849e-10
1.6288142937878067,1.9528116347277082,2.1033318546566,4.798467190646073e-11
2.0842131486699986,3.337211793538312,4.6688723815199875,2.129551254091027e-11
1.3316770720178925,1.802377125386609,2.3217150293240634,2.9717547545049185e-11
1.1913109725831244,3.1876555885697373,3.8460777163749693,1.7133521137014067e-11
4.172674860653153,4.585499949171439,4.179710991584468,7.309622253135021e-11
3.976990046657159,4.611626074743275,1.5898944784376794,4.842372452758615e-10
4.647715597316174,4.581820752004607,1.7789061524823926,4.491152145494728e-10
2.9720216210800126,3.232906863567512,2.4406019168489324,1.0765580780011314e-10
4.453897852655102,3.638945391102364,2.423307179118034,1.841980614642896e-10
2.4997946281733903,4.078922904966247,3.7526239052286576,4.832434186423842e-11
4.393702033126031,2.823651278386119,1.4641152093518177,3.862578860941606e-10
1.5145414044385097,3.4529418784056882,2.9575091543867944,3.9902896882327746e-11
4.3676926925143436,1.6654320257075828,4.117052176268693,2.864128153800306e-11
3.996330395652851,2.8132380734075517,1.319355056574397,4.3105303091592813e-10
4.720194935387344,1.0065559277808327,4.82028777285881,1.3647029006021767e-11
3.057830249037696,4.0933086750655345,1.060719920610123,7.424592469479459e-10
1.5752571460982985,4.38424040268976,3.797948288464094,3.1954639785881235e-11
2.9373458038304605,2.183257678953537,4.240720236357399,2.3799456037604313e-11
3.862686492107721,4.730318329065289,2.8635501864974127,1.487155676174219e-10
3.43930264862014,4.786039153049394,1.6697729823174328,3.940197437253069e-10
4.203073762570979,4.645489455282275,1.3547747070481662,7.099872222902887e-10
1.8124939048352493,4.953111481319617,3.405350956317716,5.16674592823368e-11
4.134546410699372,2.956162019031692,1.0138872846918066,7.935292748919038e-10
3.8512985710136025,1.0936350794065564,2.417123288763311,4.8113640346096747e-11
3.5497321848872163,1.040931106462108,3.3881373269211896,2.1482349012446673e-11
3.7956904967300695,3.0985251241525775,1.059271996798473,6.995472185889041e-10
3.2777790614918914,1.353092584479167,1.1298221488523748,2.3188530327207268e-10
3.805769503822485,4.050922698290165,1.8943998320574473,2.8670769341259874e-10
1.7208596463224382,1.0274778937874687,3.201732332384527,1.1511557743734416e-11
3.7538962195036336,3.6336183103525004,1.5067772537498478,4.0096794856632894e-10
3.7274240562503866,1.5841752873710981,2.5646161152193256,5.991747542363429e-11
4.042764470847959,2.2527447560828238,1.6925153501465964,2.121833968202589e-10
4.378829875911739,2.0545807491331334,3.7499881845993244,4.269801551551755e-11
3.268304457419782,4.949327662657392,3.61474190467763,8.262287969346689e-11
4.19231069960714,1.4612424257661338,2.3821033064742956,7.205112280433593e-11
1.6225185194403915,2.6101882179030897,4.43785914559435,1.435161125350677e-11
4.182150603788768,3.220682859876483,1.5964847970183853,3.526990241914423e-10
2.9764900700775083,4.274147971325306,3.0496663534245276,9.129259186809463e-11
